year,meeting_number,speaker,party,sentence
2021,64,Lars Boje Mathiesen (NB),NB,"Det her er ikke noget, der er groet i vores have."
2021,64,Lars Boje Mathiesen (NB),NB,"Vi så generelt hellere, at man bare sænkede skatteniveauet, så det her fradrag er ikke noget, der er groet i Nye Borgerliges have."
2021,64,Lars Boje Mathiesen (NB),NB,"Men realiteten er, er der er en masse børnefamilier, som nu får langt sværere ved at betale nogle massive regninger, som man i de kommende år – kommunerne er jo lige begyndt på det her – vil påføre dem."
2021,64,Lars Boje Mathiesen (NB),NB,"Så spørger jeg bare helt konkret: Hvad har SF i posen af tiltag, som skal hjælpe de her børnefamilier, som måske ikke har 50.000 kr. til at betale for det krav, som nu kommer i forbindelse med kloakseparering?"
2021,64,Lars Boje Mathiesen (NB),NB,"Jeg spørger bare helt konkret, om man har noget i posen til at hjælpe dem."
2021,64,Lars Boje Mathiesen (NB),NB,"SF siger, at man gerne vil hjælpe børnefamilierne, og så spørger jeg bare: Hvordan vil man så hjælpe dem, når man nu har fjernet det her fradrag, som rent faktisk hjalp til at kunne betale den regning?"
2021,64,Lars Boje Mathiesen (NB),NB,Anden næstformand
2006,87,Lars Barfoed (KF),KF,"Nu flyver der jo dagligt mange flyvemaskiner rundt om kloden, og vi kan jo ikke, hver gang nogen har en beskyldning om, at USA eller for den sags skyld andre magter i strid med internationale regler skulle have transporteret fanger på disse fly, give os til at iværksætte store undersøgelser af det."
2006,87,Lars Barfoed (KF),KF,"Det afgørende må være, at der ikke efter regeringens vurdering har været grundlag for at foretage en nærmere undersøgelse, og sagen har været debatteret her i Folketingssalen."
2006,87,Lars Barfoed (KF),KF,"Der er ikke nogen grund til at gå videre med sagen, der er ingen grund til at undersøge det, for så kunne man undersøge så mange andre flyvninger og løse påstande, der hele tiden dukker op."
2006,87,Lars Barfoed (KF),KF,Så kunne man snart ikke bestille andet.
2006,87,Lars Barfoed (KF),KF,(Kort bemærkning).
2007,8,Miljøministeren (Troels Lund Poulsen),V,"I forhold til spørgsmålet om ressourcer er det jo sådan, at al den lovgivning, vi vedtager her i Folketinget, tager afsæt i, at politiet skal håndhæve den."
2007,8,Miljøministeren (Troels Lund Poulsen),V,"Og hvordan sikrer vi så, at der sker en håndhævelse af den lovgivning, der bliver vedtaget?"
2007,8,Miljøministeren (Troels Lund Poulsen),V,"Det gør vi ved, at der, når det her lovforslag måtte blive vedtaget, sammen med Rigsadvokaten bliver udarbejdet en vejledning til politiet om, hvordan de skal håndhæve den lovgivning, der ligger."
2007,8,Miljøministeren (Troels Lund Poulsen),V,"Det betyder ikke, at der kommer flere politibetjente, men det betyder, som jeg også sagde i min tale, at der kommer langt større klarhed om, hvordan politiet skal håndtere det at udskrive bøder."
2007,8,Miljøministeren (Troels Lund Poulsen),V,"På spørgsmålet om, hvor mange bøder der er givet i 2006, tror jeg, at det vil være fornuftigt, at jeg vender tilbage med et skriftligt svar, og jeg vil måske tilbyde, at vi ser det over en lidt længere årrække, sådan at vi kan se på, hvordan udviklingen har været f.eks. igennem de sidste 5 år."
2007,8,Miljøministeren (Troels Lund Poulsen),V,Men der kommer selvfølgelig et svar på spørgsmålet om 2006.
2007,8,Miljøministeren (Troels Lund Poulsen),V,"Det sidste spørgsmål har jeg netop glemt, og spørgeren må lige vende tilbage til det."
2021,28,Henrik Dahl (LA),LA,Tak for talen.
2021,28,Henrik Dahl (LA),LA,"Jeg vil først sige som en serviceoplysning, at forslaget ikke er en ordret oversættelse af Chicagoprincipperne."
2021,28,Henrik Dahl (LA),LA,"Det er allerede en dansk tilpasning, så det er der taget hånd om."
2021,28,Henrik Dahl (LA),LA,"Men det, jeg gerne vil spørge om, er jo det med grundloven, for jeg synes, at hr. Stinus Lindgreen har den samme lidt usikre forståelse af grundloven som fru Astrid Carøe."
2021,28,Henrik Dahl (LA),LA,"Grundloven er jo ikke sådan en lov, som borgerne skal overholde."
2021,28,Henrik Dahl (LA),LA,"Den paragraf, som vi taler om, er noget, som vi skal garantere borgerne, og spørgsmålet er jo, om det er garanteret godt nok, og der vil jeg gerne gå tilbage til fru Birgitte Bergmans spørgsmål."
2021,28,Henrik Dahl (LA),LA,"For det er jo ganske rigtigt, at Justitia var meget kritiske over for de her ordensregler, men nedenunder dem er der jo Arbejdstilsynets regler, som stadig væk gælder, og hvor en krænkelse er subjektiv."
2021,28,Henrik Dahl (LA),LA,"Så hvis det, Justitia egentlig siger, er, at Arbejdstilsynets regler, som enhver kan påkalde sig på Københavns Universitet, er en indskrænkning af ytringsfriheden, garanterer vi, så længe vi har de regler, så ytringsfriheden, som er en grundlovssikret ret, godt nok?"
2021,28,Henrik Dahl (LA),LA,Første næstformand
2014,57,Marlene Borst Hansen (RV),RV,Intentionen i det her beslutningsforslag fra SF
2014,57,Marlene Borst Hansen (RV),RV,er vi fra radikal side helt enige i.
2014,57,Marlene Borst Hansen (RV),RV,Det har i mange år været en mærkesag for Radikale Venstre –
2014,57,Marlene Borst Hansen (RV),RV,"det er det for øvrigt stadig væk – at offentlige myndigheder og personale bliver langt bedre til at inddrage pårørende og de pårørendes ressourcer i erkendelse af, at meget få mennesker lever som øde øer."
2014,57,Marlene Borst Hansen (RV),RV,"De fleste af os lever i familienetværk, og derfor er det også en hel familie, som rammes, når et af medlemmerne bliver syge."
2014,57,Marlene Borst Hansen (RV),RV,Særligt børn er naturligvis udsatte.
2014,57,Marlene Borst Hansen (RV),RV,"Det er svært for et barn at håndtere sorg, angst og usikkerhed, og derfor har alle børn, som har en mor eller far, der får en alvorlig sygdom, brug for hjælp og støtte."
2014,57,Marlene Borst Hansen (RV),RV,"Nogle gange er der ressourcer i familien eller netværket til selv at håndtere situationen, andre gange har man brug for hjælp og støtte fra enten det offentlige eller fra en af de mange patientorganisationer, hvoraf rigtig mange har gode tilbud til pårørende og også til børnene."
2014,57,Marlene Borst Hansen (RV),RV,Men kan vi gøre det bedre og skal vi gøre det bedre?
2014,57,Marlene Borst Hansen (RV),RV,"Ja, det kan vi, og ja, det skal vi, og det gør vi."
2014,57,Marlene Borst Hansen (RV),RV,"Vi har netop afsat 300 mio. kr. i regeringens sundhedsudspil til, at sundhedsvæsenet inddrager patienterne og deres pårørende noget mere."
2014,57,Marlene Borst Hansen (RV),RV,"Det er et udspil, som Enhedslisten og SF sammen med regeringen fandt pengene til i finanslovsforhandlingerne her i efteråret."
2014,57,Marlene Borst Hansen (RV),RV,"Så vi er enige med SF i, at der skulle findes ekstra penge, og derfor virker det også lidt underligt, at SF her, få måneder efter at finansloven er vedtaget, kommer og foreslår flere penge til et område, som vi har en aftale om, og som vi kun lige er begyndt at udmønte."
2014,57,Marlene Borst Hansen (RV),RV,Lad os stå sammen om at få den udmøntning gjort allerallerbedst til gavn for børnene.
2014,57,Marlene Borst Hansen (RV),RV,Det synes jeg at vi skal indgå i nogle gode forhandlinger om.
2014,57,Marlene Borst Hansen (RV),RV,Derfor kan Radikale Venstre ikke støtte beslutningsforslaget.
2014,57,Marlene Borst Hansen (RV),RV,Anden næstformand
2001,56,Morten Homann (SF),SF,"Jeg er da på SF's vegne glad for de aftaler, der blev lavet om bl.a. fordelingen af UMTSmidler- ne, selv om man kan diskutere, om ambitionsniveauet ikke burde være højere."
2001,56,Morten Homann (SF),SF,"Men jeg kunne godt tænke mig i forlængelse af ministerens svar til fru Lene Jensen at få uddybet, hvordan regeringens prioriteringer ligger."
2001,56,Morten Homann (SF),SF,"Nu blev årstallet 2010 nævnt, men det er jo også kendt, at regeringen har en ambition om at fastholde et skattestop og angiveligt også gennemføre skattelettelser i år 2004."
2001,56,Morten Homann (SF),SF,"Vil ministeren oplyse, hvordan regeringen påtænker at finde midler til at øge investeringerne i forskningen, og hvordan man vil prioritere i forbindelse med at gå fra et skattestop til egentlige skattenedsættelser?"
2001,56,Morten Homann (SF),SF,Hvilken af de to prioriteringer skal komme først?
2001,56,Morten Homann (SF),SF,(638) (Spm) 5097
2008,36,Per Clausen (EL),EL,"Ja, derude, hvor jeg kommer fra, i det mørke Jylland, er der sikkert plads til biler også i fremtiden."
2008,36,Per Clausen (EL),EL,"Men realiteten er jo, hvis vi tager områderne omkring de større byer, at der er et trængselsproblem, som ikke løses ved brug af private elbiler, men som kræver nogle kollektive løsninger, som også gerne skulle være ved hjælp af el."
2008,36,Per Clausen (EL),EL,Men jeg vil godt lige spørge om to.ting.
2008,36,Per Clausen (EL),EL,"Den ene er, om klimaministeren ikke er enig med mig i, at det er et problem, at man kan se, at mens man har den her ambitiøse plan, går en stor del af den kollektive trafik, én betydningsfuld del af den kollektive trafik, nemlig hele bus2366 (US 42) driften, i retning af at ligge i ruiner."
2008,36,Per Clausen (EL),EL,"Den anden ting, jeg godt vil spørge om, er: Skal jeg forstå det, ministeren siger om elbiler, som jeg er helt enig i er en meget, meget interessant og spændende ting, på den måde, at regeringen mener, at man kan opretholde afgiftsfritagelse for elbiler f.eks. frem til år 2020 og finansiere det ved hjælp af at hæve afgifterne på andre biler?"
2016,95,Rasmus Prehn (S),S,"Jamen så mange tak til den fungerende sundhedsminister, som jeg synes har givet et meget kvalificeret og fyldestgørende svar på det her ellers komplicerede spørgsmål – mange tak for det."
2016,95,Rasmus Prehn (S),S,"Jeg synes nu alligevel, at det kunne være rart, hvis ministeren – også i sin mere generelle funktion som medlem af en regering – kunne give udtryk for, at hun gerne på interne regeringsmøder vil opfordre til, at man er opmærksom på den her problemstilling, og at man arbejder i retning af, at regionerne får nogle muskler på det her område."
2016,95,Rasmus Prehn (S),S,"For det er altså en meget ulykkelig situation for folk, hvis de står derude, og der ikke er mulighed for at få en læge, eller hvis de egentlig har fået en læge, at der så er både 3 og 4 ugers ventetid til at komme til en vigtig undersøgelse."
2016,95,Rasmus Prehn (S),S,"Altså,"
2016,95,Rasmus Prehn (S),S,"der er jo sygdomme, der kan få lov til at udvikle sig katastrofalt på den tid, så vi skal altså have taget fat på det."
2016,95,Rasmus Prehn (S),S,Anden næstformand
2006,59,Jesper Langballe (DF),DF,"Efter det sidste replikskifte kan jeg ikke rigtig dy mig, fordi nu er jeg lidt forvirret."
2006,59,Jesper Langballe (DF),DF,"Fru Birthe Rønn Hornbech siger, at blasfemiparagraffen har med religiøse følelser at gøre, men religiøse følelser har ikke noget med kristendommen at gøre."
2006,59,Jesper Langballe (DF),DF,"Undskyld, men hvad har religiøse følelser så med at gøre?"
2006,59,Jesper Langballe (DF),DF,"Vil det sige, at det simpelt hen er følelser i al almindelighed, der ikke må krænkes, og at det har ikke noget at gøre med den eller de konkrete religioner?"
2006,59,Jesper Langballe (DF),DF,"Religiøse følelser er sådan en niche, der står helt for sig selv."
2006,59,Jesper Langballe (DF),DF,"Skulle man så ikke hellere sige, at man slet ikke må krænke nogens følelser, af hvilken art de end er?"
2006,59,Jesper Langballe (DF),DF,"Og tror fru Birthe Rønn Hornbech ikke, at det ville betyde, at vi kom vidt omkring, og at det faktisk blev umuligt at sige noget som helst?"
2006,59,Jesper Langballe (DF),DF,(Kort bemærkning).
2017,3,Mette Frederiksen (S),S,"Jeg vil gerne sige meget direkte, at jeg mener, det er økonomisk uansvarligt, at regeringen på et tidspunkt, hvor vi mangler arbejdskraft, og hvor vi mangler unge, der tager uddannelse, vælger at spare på uddannelse og give skattelettelser."
2017,3,Mette Frederiksen (S),S,Det synes jeg er økonomisk uansvarligt.
2017,3,Mette Frederiksen (S),S,Nu har jeg ikke haft lejlighed til at se det konkrete svar.
2017,3,Mette Frederiksen (S),S,"Hvis det er den samme gamle smøre om, at uddannelse trækker folk ud af arbejdsstyrken, bliver jeg nødt til at give det samme, velkendte socialdemokratiske svar, nemlig at jeg hellere vil investere i at give mennesker et stærkere fundament at stå på, end at jeg vil lave en umiddelbar udvidelse af arbejdsstyrken."
2014,77,Flemming Damgaard Larsen (V),V,"Mener ministeren ikke, at det er helt urimeligt, at de stramme danske gødningsregler betyder, at der de seneste år har været et fald i proteinindholdet i vårbyg, således at det til stadighed bliver vanskeligere at producere dansk øl på danske kornprodukter?"
2006,91,Hans Kristian Skibby (DF),DF,"Jeg ved ikke, hvor meget vi skal bruge ordet fiasko i den her sag."
2006,91,Hans Kristian Skibby (DF),DF,"Det ville jo være en form for karaktergivning, og der tvivler jeg da ikke på, at Socialdemokraterne og De Radikale og andre partier ikke vil give lige så høj en karakter for det her."
2006,91,Hans Kristian Skibby (DF),DF,"som de partier, der har stået bag den her indsats, som har været, og som er pågået i Irak gennem de mange år, vi har været der."
2006,91,Hans Kristian Skibby (DF),DF,"Men jeg mener ikke, at man kan tage en diskussion om, hvorvidt det har været en ulovlig krig eller en lovlig krig, om den har været baseret på løgne eller på rygter osv., for jeg mener, at det er så langt væk fra virkeligheden."
2006,91,Hans Kristian Skibby (DF),DF,"Vi behøver bare, som jeg siger, at kigge i de FNresolutioner, der ligger mange, mange år tilbage, og som ingen refleksion eller reaktion medførte fra det daværende regime i Irak."
2006,91,Hans Kristian Skibby (DF),DF,"Derfor synes jegdet er så min egen holdning, oven i købet ikke kun partiets, men vores alle sammens holdningat"
2006,91,Hans Kristian Skibby (DF),DF,"det var, som om de demokratiske grundregler var udtømte."
2006,91,Hans Kristian Skibby (DF),DF,Der var ikke flere muligheder.
2006,91,Hans Kristian Skibby (DF),DF,"Vi havde ikke flere ting i værktøjskassen, som hr. Jens Hald Madsen var inde på."
2006,91,Hans Kristian Skibby (DF),DF,Derfor var vi nødt til at gøre noget ved sagen.
2006,91,Hans Kristian Skibby (DF),DF,"Dét betød selvfølgelig også, at der ville være en væbnet konflikt."
2006,91,Hans Kristian Skibby (DF),DF,(Kort bemærkning).
2019,128,Justitsministeren (Nick Hækkerup),S,"Uden at jeg vil blive beskyldt for at svare udenom eller svare for fluffy synes jeg, det er noget af det, der skal ses på."
2019,128,Justitsministeren (Nick Hækkerup),S,"Det besnærende ved at give nogle rettigheder er, at så ved børnene, hvad de har at rette sig efter."
2019,128,Justitsministeren (Nick Hækkerup),S,"Det, som jeg ikke kan overskue på stående fod, og grunden til, at jeg svarer sådan, er, at der måske kan være nogle modgående hensyn, hvor man bliver nødt til så at sige, at i nogle situationer kan rettighederne ikke opretholdes, og hvad er en rettighed værd, hvis den ikke kan opretholdes."
2019,128,Justitsministeren (Nick Hækkerup),S,"Men tanken om at sige, at når man er barn og en af ens forældre sidder i fængsel, så skal man have sikret en eller anden form for kontakt, synes jeg som udgangspunkt er rigtig."
2003,57,Miljøministeren (Hans Christian Schmidt),V,"Jeg vil bare sige til fru Elsebeth Gerner Nielsen, at det er en helt forkert konklusion at komme frem til."
2003,57,Miljøministeren (Hans Christian Schmidt),V,"De planter, som vi taler om, som folk skal bruge, er jo plantet."
2003,57,Miljøministeren (Hans Christian Schmidt),V,"Det er det, der er problemet."
2003,57,Miljøministeren (Hans Christian Schmidt),V,"Det er derfor, man får nogle kassationsprocenter for indkøberne, der står for de her ting."
2003,57,Miljøministeren (Hans Christian Schmidt),V,"Jeg vil bare sige til fru Elsebeth Gerner Nielsen, at jeg var ikke gået ind og havde kigget på det her, hvis jeg ikke havde en tro på, at det kan betale sig at gå ind og sige til folk: Vi vil godt prøve at hjælpe jer med det her."
2003,57,Miljøministeren (Hans Christian Schmidt),V,"Det eneste, jeg må bede om, er, at de partier, som ikke er enige i det forslag til vedtagelse, der ligger fra de tre partier, Venstre, De Konservative og Dansk Folkeparti, ikke forsøger at rådgive ministeren til at komme i uføre ved at begynde at lave beslutninger og aftaler, som vi laver med hinanden, og så må man bagefter se, om det er noget, der juridisk kan holde."
2003,57,Miljøministeren (Hans Christian Schmidt),V,"Jeg tror, at den gode måde at gøre det på, er den, som man altid har brugt, nemlig gå ind og finde ud af, om en principaftale er god nok til, at man kan sætte staten i en investeringsudgift."
2003,57,Miljøministeren (Hans Christian Schmidt),V,"Er den det, så gør vi det."
2003,57,Miljøministeren (Hans Christian Schmidt),V,"Jeg tror faktisk, at der er en chance her, og den er vi villige til at prøve at efterleve."
2020,100,Forsvarsministeren (Trine Bramsen),S,"Jamen med det trusselsbillede, som vi ser i dag,"
2020,100,Forsvarsministeren (Trine Bramsen),S,"har jeg bestemt ikke nogen forventning om, at vi kommer til at bruge færre penge."
2020,100,Forsvarsministeren (Trine Bramsen),S,"Og som jeg også sagde, arbejder vi hen mod Walesmålsætningen, og det er jo at bruge flere penge på vores forsvar i den kommende tid."
2020,100,Forsvarsministeren (Trine Bramsen),S,"Jeg mener også, det er det rigtige at gøre med det trusselsbillede, som vi ser."
2020,100,Forsvarsministeren (Trine Bramsen),S,Men det må jo bero på en konkret drøftelse.
2020,100,Forsvarsministeren (Trine Bramsen),S,"Lige nu er der iværksat et sikkerhedspolitisk arbejde, der kortlægger de trusler, der er, og på den baggrund skal de forskellige myndigheder inden for Forsvarsministeriets område jo pege på, hvad det så er for kapaciteter, der skal til."
2020,100,Forsvarsministeren (Trine Bramsen),S,"Og jeg mener, at det skal være udgangspunktet for et kommende forlig."
2020,100,Forsvarsministeren (Trine Bramsen),S,Første næstformand
2006,71,Jytte Wittrock (S),S,O.k.
2006,71,Jytte Wittrock (S),S,", vi lader den ligge der."
2006,71,Jytte Wittrock (S),S,"Vi vender nok tilbage til det, vil jeg tro."
2006,71,Jytte Wittrock (S),S,Så er der et andet spørgsmål.
2006,71,Jytte Wittrock (S),S,"Det er i forbindelse med, at finansministeren selv sagde, at det er vigtigt, at faggrupperne beskæftiger sig med det, de er ansat til."
2006,71,Jytte Wittrock (S),S,"Nu har jeg en fortid i amtsrådssammenhæng og i sygehusudvalget, og det, vi opdagede i slutningen af 1980'erne, var faktisk, at sygeplejerskerne kun var beskæftiget med patienterne i 25 pet."
2006,71,Jytte Wittrock (S),S,af tiden.
2006,71,Jytte Wittrock (S),S,"Der var et par forklaringer på, hvorfor det var sådan."
2006,71,Jytte Wittrock (S),S,"Men er det rimeligt, at det er regeringen og os i Folketinget, der centralt pålægger de arbejdsgrupper nogle opgaver, som i hvert fald er på grænsen til det, de er ansat til, og som tager fokus fra den virkelige opgave?"
2006,71,Jytte Wittrock (S),S,"Dem flytter vi til en masse administrativtundskyld mig, jeg er også folkeskolelærer, så jeg er måske præget af det - og de kommer til at beskæftige sig med noget, som er fuldstændig vanvittigt, i forhold til at det er børnene, der skal tages vare på."
2006,71,Jytte Wittrock (S),S,"Det er 5206 (F 33) ikke et spørgsmål om, at man skal sidde ved et skrivebord og holde fællesmøder med alle mulige."
2006,71,Jytte Wittrock (S),S,"I øvrigt har statsministeren selv sagt, at vi ikke skal sidde i rundkreds."
2006,71,Jytte Wittrock (S),S,"Det her bliver også rundkreds, venner."
2006,71,Jytte Wittrock (S),S,(Kort bemærkning).
2004,9,Tom Behnke (KF),KF,"Da den konservative ordfører, hr. Jakob Axel Nielsen, ikke kan være til stede i dag, har jeg lovet som standin at sige følgende:"
2004,9,Tom Behnke (KF),KF,"Vi kan alle blive syge og være nødt til at blive hjemme fra arbejde, men det er ikke godt, hvis vi er syge alt for ofte eller i alt for lang tid."
2004,9,Tom Behnke (KF),KF,"Det er ikke godt for den enkelte, og det er skidt for samfundsøkonomien og for virksomhederne."
2004,9,Tom Behnke (KF),KF,"Med forslaget her tages en række initiativer, der samler op og sikrer, at der tages hånd om sygefraværet."
2004,9,Tom Behnke (KF),KF,"Det er vigtigt, at så mange som muligt fastholder så stor en tilknytning til arbejdsmarkedet som muligt, og derfor er det godt, at kommunerne fremover i et tæt samarbejde med lægen og virksomheden gør, hvad der er muligt, for at den syge bliver rask og igen kan komme på arbejde eller i det mindste i en eller anden grad bevarer tilknytningen til jobbet."
2004,9,Tom Behnke (KF),KF,"Vi ser forslaget som et godt initiativ og ser frem til, at sygefraværet med bl.a. hjælp fra det her forslag nedbringes i fremtiden."
2013,88,Mette Bock (LA),LA,Tak for det.
2013,88,Mette Bock (LA),LA,"Det har været en lang diskussion efterhånden, og det tager jo sådan set afsæt i en meget fundamental uenighed."
2013,88,Mette Bock (LA),LA,"Skal de europæiske økonomier integreres endnu dybere, eller skal de ikke integreres endnu dybere?"
2013,88,Mette Bock (LA),LA,"Og det ikke nogen hemmelighed, at vi i Liberal Alliance ikke synes, at Danmark skal være med i bankunionen."
2013,88,Mette Bock (LA),LA,"Vi opfatter bankunionen som en udløber af eurosamarbejdet, som er bygget på et forkert grundlag, og derfor tager vi kraftig afstand fra, at Danmark skal deltage."
2013,88,Mette Bock (LA),LA,"Jeg synes faktisk, når vi ser bort fra alle de tekniske ting, som vi har været inde over, at det er interessant, at finske Björn Wahlroos, som sidder for bordenden i bestyrelsen hos både Nordea og forsikringskoncernen Sampo, meget kraftigt understøtter, at Sverige holder sig uden for en europæisk bankunion."
2013,88,Mette Bock (LA),LA,"Han kalder det absurd, at bankerne skulle hæfte kollektivt i EU, og siger, at ideen om, at en god banks garantier vil løfte dårlige banker, lige så godt kan ende i det modsatte."
2013,88,Mette Bock (LA),LA,"Han siger, og jeg citerer: Bankunionen viser bare endnu tydeligere, at en stor del af de europæiske banker befinder sig på randen af en konkurs."
2013,88,Mette Bock (LA),LA,"Vi har også danske eksperter, som udtaler sig på det her område, f.eks. Jesper Rangvid, som er professor i finansiering ved Copenhagen Business School."
2013,88,Mette Bock (LA),LA,"Han siger: Enten er Danmark helt med i bankunionen, eller også er vi ikke med."
2013,88,Mette Bock (LA),LA,"Og hvis Danmark siger ja til at gå med i EU's bankunion, vil landet blive omfattet af de samme forpligtelser som eurolandene, selv om Danmark fortsat formelt står uden for eurosamarbejdet."
2013,88,Mette Bock (LA),LA,"Det gælder også de økonomiske byrder, når det handler om at sanere og redde den gældsramte finanssektor i Sydeuropa og i Irland."
2013,88,Mette Bock (LA),LA,"Jeg synes, det er tankevækkende udtalelser, både fra Sverige og fra vores egen danske professor Jesper Rangvid."
2013,88,Mette Bock (LA),LA,"Vi ser faktisk bankunionen og den stilling, man skal tage i forhold til det, både som en udløber af eurosamarbejdet, men også som noget, vi bliver nødt til at hægte op i forhold til det nationale kompromis fra 1992."
2013,88,Mette Bock (LA),LA,Af samme grund skal jeg på vegne af Liberal Alliance fremsætte følgende: Forslag til vedtagelse »
2013,88,Mette Bock (LA),LA,"Folketinget anerkender, at oprettelsen af en Bankunion er et produkt af eurosamarbejdet."
2013,88,Mette Bock (LA),LA,"På den baggrund noterer Folketinget, at Det Nationale Kompromis fra 1992, hvoraf det fremgår, at »Danmark holder sig uden for den fælles mønt og de krav til den økonomiske politik, der er knyttet til 3. fase af Den Økonomiske Monetære Union«, også bør anvendes på en fælles Bankunion, hvorfor en dansk indtræden forudsætter afholdelsen af en folkeafstemning."
2013,88,Mette Bock (LA),LA,"Folketinget noterer endvidere, at der i forlængelse af oprettelsen af en Bankunion også etableres en redningsfond, hvor danske banker hæfter solidarisk med nødlidende banker i euroområdet, på cirka 412 mia. kr. Heraf hæfter danske banker med 8 mia. kr., som danske bankkunder risikerer at skulle finansiere."
2013,88,Mette Bock (LA),LA,« (Forslag til vedtagelse nr. V 41).
2013,88,Mette Bock (LA),LA,66 (F 29)
2018,21,Hans Andersen (V),V,"Tak, og tak for spørgsmålet fra ordføreren."
2018,21,Hans Andersen (V),V,"Jeg tror, at ordføreren også lige skal gøre seere og andre opmærksomme på, at det jo ikke er Folketinget, der fastsætter den endelige godtgørelse i sådan nogle sager."
2018,21,Hans Andersen (V),V,Det er domstolene.
2018,21,Hans Andersen (V),V,"I dag sender vi et kraftigt signal om, at vi ønsker at sætte godtgørelsen op, men det er domstolene, der i sidste ende afgør sådan nogle sager, og der kan godtgørelsen i den enkelte sag jo godt blive højere end de beløb, der er nævnt i dag."
2018,21,Hans Andersen (V),V,"Det, vi foreslår her, er så en stigning på en tredjedel i forhold til det nuværende niveau, og det synes jeg sådan set er et skridt i den rigtige retning."
2018,21,Hans Andersen (V),V,Tak.
2003,25,Charlotte Dyremose (KF),KF,"Jeg kan heller ikke undlade at interessere mig en lille smule for, hvad Socialdemokratiet vil, for en af de ting, jeg hører Socialdemokratiet tale om, er jo de danske arbejdspladser, som man gerne vil sikre."
2003,25,Charlotte Dyremose (KF),KF,"Men nu når vi igen frem til, at der skal gøres noget konkret, og så vil man alligevel ikke rigtig noget."
2003,25,Charlotte Dyremose (KF),KF,"Skal vi forstå det sådan, at Socialdemokratiet sætter sig med hænderne i skødet frem for i samarbejde med regeringen bl.a. at sikre, at noget af grænsehandelen kommer tilbage til Danmark, så danskere kan få arbejde med at sælge varerne frem for tyskere?"
2003,25,Charlotte Dyremose (KF),KF,"Det er ikke den måde, man kan løse alle menneskers arbejdsløshedsproblem på, men det er et lille skridt i den rigtige retning."
2003,25,Charlotte Dyremose (KF),KF,(Kort bemærkning).
2006,41,Magnus Heunicke,S,Det hverken kan eller vil jeg tage del i.
2006,41,Magnus Heunicke,S,Fjerde næstformand
2008,93,Ole Vagn Christensen (S),S,"Når jeg bad om ordet, var det jo sådan set på baggrund af den udtalelse, som hr. Hans Kristian Skibby kom med, nemlig at vi ikke kan gøre noget ved det ude i yderområderne, og at vi jo må affinde os med, at yderområderne afvikles."
2008,93,Ole Vagn Christensen (S),S,"Jeg vil gerne sige, at hårene begyndte at rejse sig på mig, og så sagde jeg til mig selv: Kan det virkelig være en holdning hos Dansk Folkeparti, at man ikke mener, at man har ansvar over for yderområderne?"
2008,93,Ole Vagn Christensen (S),S,Og jeg kan trække et par eksempler frem.
2008,93,Ole Vagn Christensen (S),S,Vi har fået en ny domstolsreform.
2008,93,Ole Vagn Christensen (S),S,"Her blev det lavet sådan, at vi skulle have en afdelingsret i Thisted, men det betyder nu, at domstolen i Holstebro trækker hele mandskabet og hele ba- (F 41 m.fl.) 7499 duljen til Holstebro og sætter folk til at rejse meget, meget langt."
2008,93,Ole Vagn Christensen (S),S,"Det er en undergravning af et lokalområde, og jeg håber, at hr. Hans Kristian Skibby er enig med mig i, at sådan kan man ikke behandle et område."
2016,103,(Leif Mikkelsen),LA,Tak.
2016,103,(Leif Mikkelsen),LA,"Der er en kort bemærkning fra hr. Søren Egge Rasmussen, Enhedslisten."
2016,103,(Leif Mikkelsen),LA,Værsgo.
2020,42,Lars Boje Mathiesen (NB),NB,Det vil jeg hjertens gerne.
2020,42,Lars Boje Mathiesen (NB),NB,"Jeg tror ikke, der er noget, vi hellere vil."
2020,42,Lars Boje Mathiesen (NB),NB,"Jo, det skulle lige være at sørge for, at vi ikke har den samme islamiske indvandring, som vi har."
2020,42,Lars Boje Mathiesen (NB),NB,"Men når vi ikke har stillet ændringsforslag her, har det jo simpelt hen den praktiske og naturlige årsag, at vi har fire mandater, og at vi ikke har kunnet nå at fremstille økonomiske ændringsforslag med hele vores økonomiske politik til den her finanslov."
2020,42,Lars Boje Mathiesen (NB),NB,Første næstformand
2019,37,(Karina Adsbøl (DF),DF,Jeg giver gerne lidt).
2019,37,(Karina Adsbøl (DF),DF,"Jeg er jo ikke i tvivl om Dansk Folkepartis engagement i forhold til ældreområdet – det er jo et engagement, vi i Enhedslisten deler med Dansk Folkeparti – men når nu ordføreren remser alle de her tidligere tiltag op, der er blevet taget, og bl.a. også nævner klippekortsordningen, som vi også støtter, og som jo i sin tid blev indført på Enhedslistens foranledning, synes jeg, at jeg også vil nævne, hvorfor kommunerne har skåret i klippekortsordningen."
2019,37,(Karina Adsbøl (DF),DF,"Det er jo, 28 (F 16) fordi der har været en generel underfinansiering af kommunerne og den kommunale velfærd."
2019,37,(Karina Adsbøl (DF),DF,"Det er jo ikke, fordi der ude i kommunerne har siddet onde politikere og sagt, at det her vil de gerne skære væk."
2019,37,(Karina Adsbøl (DF),DF,"Det er, fordi der har været en underfinansiering igennem adskillige år, og det er sket bl.a. gennem økonomiaftaler og finanslov, som Dansk Folkeparti også har lagt stemmer til."
